,Job Title,Company,Location,Salary,Job Description,Post Date,Extract Date
724,Legal Business Analyst,McCarter & English,"New York, NY 10167 (Midtown area)",Estimated $87.6K - $111K a year,"Exposure to Intellistat or similar data warehousing platform.
Develop user-friendly workflows for capturing critical data.
Time spent on a pricing or LPM team.",Posted14 days ago,2022-05-05
725,"Data & Pricing Strategy Analyst, Homes (Remote)",Hopper,"Remote in New York, NY",N/A,"Ability to analyze and extract relevant information from large, complex data sets.
Enthusiasm and curiosity for conducting research and answering hard questions…",Posted30 days ago,2022-05-05
726,Claims Business Analyst III (remote/hybrid),Utica Mutual Insurance Company,"Remote in Utica, NY 13502",Estimated $81K - $103K a year,Education: Bachelor's Degree preferred or Equivalent business or business analyst experience; Familiarity with automated Commercial Lines and/or Personal Lines…,Posted30+ days ago,2022-05-05
727,Healthcare Data Analyst,Public Consulting Group,"Albany, NY 12211",N/A,"Performs business analyst duties by assisting project managers with projects.
Healthcare Data Analyst - Division of Operations & Systems in Menands, NY.",Posted30+ days ago,2022-05-05
728,"Senior Analyst, Clinical Data",Valera Health,"Remote in Brooklyn, NY",Estimated $63.7K - $80.7K a year,"Analyzing data and identifying key insights to further leverage data and quality of clinical treatment.
Experience working with EMR/EHR patient data, including…",Posted30+ days ago,2022-05-05
729,Business Analyst,Agama Solutions,"New York, NY",Estimated $125K - $158K a year,"Experience writing BRDs from scratch and taking the lead with dev and data model team.
Need to take the lead on this and be able to write BRDs from scratch,…",Posted30+ days ago,2022-05-05
730,"Senior Analyst, Strategy",Gap,"New York, NY 10013 (Tribeca area)+1 location",N/A,"Ability to assess relatively complex situations and analyze data to make judgments and recommend solutions.
Strong analytical skills, with ability to collect,…",Posted25 days ago,2022-05-05
731,Market Data Governance BA,"Nomura Holdings, Inc.","New York, NY 10019 (Hell's Kitchen area)",Estimated $73.2K - $92.6K a year,"Experience in managing vendor data notifications.
Take ownership of Global market data third party audit working group.
Strong Excel skills are required.",Posted30+ days ago,2022-05-05
732,Senior Business Intelligence & Data Analytics Analyst,New York Life Insurance Co,"Hybrid remote in New York, NY+2 locations",N/A,"Excellent analytical, problem-solving and quantitative skills, with exceptional attention to detail and ability to synthesize data into observations /…",Posted30+ days ago,2022-05-05
733,"Data Analyst, Growth (Customer Research)",Hopper,"New York, NY",N/A,"Experience extracting quantitative insights from natural language and qualitative data.
Degree in data science, statistics, economics or relevant experience…",Posted30+ days ago,2022-05-05
734,Data Visualization Specialist,Vox Financial Partners,"New York, NY",Estimated $70.8K - $89.6K a year,"Ideally experienced in Tableau, PowerBI or another data visualization tool.
Detail-focused – very strong attention to detail.",Posted30+ days ago,2022-05-05
735,IB Cross Stream Change – Business Analyst,UBS,"New York, NY+1 location",Estimated $69.9K - $88.5K a year,"This could involve reviewing a programme’s interpretation of a regulatory change to ensure the correct information is secured from clients, or unpicking revenue…",Posted30+ days ago,2022-05-05
736,BI Reporting Data Specialist,AIG,"New York, NY",N/A,"Ability to perform data mapping from the data source to report, troubleshoot SQL code, and maintain a deep understanding of data and information resources.",Posted30+ days ago,2022-05-05
737,Senior Business Analyst,Moody's,"New York, NY 10001 (Chelsea area)",N/A,The Analytical Products are the analytical services used by MIS analysts in the rating process to analyze financial data and run predictive analysis.,Posted30+ days ago,2022-05-05
738,HRIS Business Analyst,Stony Brook Medicine,"Stony Brook, NY 11790",Estimated $71K - $89.8K a year,"Bachelor’s degree (foreign equivalent or higher) in a technical, business, or other analytical field.
Four (4) years of experience using an HR system (such as…",Posted28 days ago,2022-05-05
739,GCDO Internal Data Product Analyst,PRICE WATERHOUSE COOPERS,"Remote in New York, NY+4 locations",N/A,"Demonstrating previous experience and exposure to data-driven product implementation, specifically data engineering, data warehousing and virtualization, and…",Posted30+ days ago,2022-05-05
740,APPLICATION ANALYST-CLINICAL IMAGING/PACS - 3104,Montefiore Medical Center,"Yonkers, NY 10703",N/A,"Ability to analyze data and make recommendations.
The Application Analyst will provide technological consultation and assistance to users of the Clinical…",Posted9 days ago,2022-05-05
741,"Analyst, Enterprise Analytics",HealthFirst,"New York, NY 10007 (Tribeca area)+2 locations",N/A,"Familiarity with data models and/or data modelling.
Our team of analysts is responsible for the timely delivery of data driven analytical work products ranging…",Posted30+ days ago,2022-05-05
742,Regulatory Data Process & Procedures Analyst,Bank of America,"New York, NY (Downtown Charlotte area)",N/A,"This team is responsible for centralizing wholesale credit data processes, including platforms, data management, data remediation, and reporting.",Posted30+ days ago,2022-05-05
743,SHE Media: Business Intelligence Analyst,She Media,"New York, NY 10017 (Murray Hill area)",Estimated $83.2K - $105K a year,"Partner with data engineers and analytics to collect, cleanse and organize data consistently.
Experience working with financial data a plus.",Posted30+ days ago,2022-05-05
744,new,Advisor Group,"Remote in New York, NY 10019",N/A,"Data Security Analyst II, Highland Capital Brokerage.
We currently have an opening for a Data Security Analyst II at Highland Capital Brokerage.",Posted6 days ago,2022-05-05
745,People Operations Analyst,Wave,"Remote in New York, NY",Estimated $44.7K - $56.7K a year,"Support or manage projects implementing data-focused tools.
Research problems or processes that require data-driven improvements.",Posted30+ days ago,2022-05-05
746,new,OST,"Albany, NY 12234 (Central Avenue area)+1 location",N/A,"Of applications, business process validations reporting needs and data sanity checks.
6 years experience in transforming paper-based processes into electronic…",Posted1 day ago,2022-05-05
747,Financial Analyst- ERP (Remote Opportunity),North American Partners in Anesthesia,"Remote in Albany, NY",N/A,"Ability to analyze data and make recommendations.
Hold access to employee and organizational data in the strictest confidence.",Posted30+ days ago,2022-05-05
748,Business Analyst,McNeil & Company,"Cortland, NY 13045",Estimated $49.3K - $62.5K a year,"Responsible for the support of end users through ConceptOne front-end features for all departments, analyzing data and developing solutions based on identified…",Posted30+ days ago,2022-05-05
749,Risk Analyst,Cleary Gottlieb Steen & Hamilton LLP,"New York, NY 10006 (Financial District area)",Estimated $52.1K - $65.9K a year,"Produce and analyze data for new business/matters at the Firm.
The Risk Analyst supports the Firm’s Risk Department in connection with in-house compliance and…",Posted14 days ago,2022-05-05
750,Senior Data Engineer & Analyst,Life House,"Remote in New York, NY",Estimated $120K - $152K a year,"Perform data profiling and analysis.
Develop data ingestion modules that will feed the AI models.
Design, build, and productionize complex data pipelines.",Posted16 days ago,2022-05-05
751,Data Science Analyst I,Mount Sinai,"New York, NY 10019 (Hell's Kitchen area)+4 locations",N/A,"Perform first level machine learning analysis for a wide variety of data types (actigraphy, accelerometry, video (face, pose), audio (acoustic, semantic, NLP)…",Posted29 days ago,2022-05-05
752,Claims Business Analyst III (remote/hybrid),Utica Mutual Insurance Company,"Remote in Utica, NY 13502",Estimated $81K - $103K a year,Education: Bachelor's Degree preferred or Equivalent business or business analyst experience; Familiarity with automated Commercial Lines and/or Personal Lines…,Posted30+ days ago,2022-05-05
753,Data Quality Analyst,OptionMetrics,"Hybrid remote in New York, NY",Estimated $96.3K - $122K a year,"Perform data mining, data cleansing, and data analysis on large data sets.
Hands-on experience with data exploration and data visualization.",Posted30+ days ago,2022-05-05
754,Senior Analyst Medical Data - Inpatient Coder,NewYork-Presbyterian Hospital,"Manhattan, NY 10065 (Upper East Side area)",N/A,"3-5 years medical record experience, preferably in an acute care, computerized environment; 2 -3 years demonstrated coding experience.",Posted30+ days ago,2022-05-05
755,"Analyst, Forecasting & Analysis, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)",N/A,"Experience consolidating data and effectively communicating analysis.
Penchant for analytics and a data driven mindset.
Bachelor’s degree in a related field.",Posted30+ days ago,2022-05-05
756,Contracts Analyst,PSEG,"Bethpage, NY 11714+1 location",N/A,"Experience using project/contract management systems to understand and analyze data.
Employment Type: Exempt Full Time.
Operating experience working with SAP.",Posted22 days ago,2022-05-05
757,"Remote Data/Product Analyst- R, SQL, Product Analytics & Ins...",SiriusXM,"Remote in New York, NY 10017",N/A,"This analyst will partner with product managers, designers, engineers, data scientists and marketing teams to provide product usage and trend insights.",Posted30+ days ago,2022-05-05
758,new,Morgan Stanley,"New York, NY",N/A,"Basic knowledge in modern data mining, quantitative research, and data science techniques.
Our group partners closely with stakeholders at all levels within the…",Posted5 days ago,2022-05-05
759,Financial Data Analyst,Ketchum,"New York, NY 10001 (Garment District area)",N/A,"Provide occasional support with more traditional financial analyst tasks.
Manually update supplemental data (Excel files) as needed.",Posted30+ days ago,2022-05-05
760,OFRO Systems & Solutions Data Analyst,PRICE WATERHOUSE COOPERS,"Remote in Melville, NY 11747+4 locations",N/A,"Possessing an understanding of data mart and data warehouse concepts;
Utilizing experience working with NoSQL databases and JSON data;",Posted30+ days ago,2022-05-05
761,new,Catholic Health,"Rockville Centre, NY",N/A,"5-7 years finance experience with 3-5 years in a healthcare field required.
Support Strata Decision Technology platform maintenance including security and…",Posted7 days ago,2022-05-05
762,Sr. Business Analyst,GFT Technologies SE,"Remote in New York, NY 10016",Estimated $103K - $130K a year,The new GFT Sr. Business Analyst is seasoned in business analysis for the banking sector with exceptional analytical and conceptual thinking skills.,Posted27 days ago,2022-05-05
763,new,Praxinet,"New York, NY",Estimated $77K - $97.6K a year,"Must have 2-5 years of hands-on experience with OLAP analysis applications (e.g., Microsoft Analysis Services, OutlookSoft, Hyperion, Cognos).",PostedToday,2022-05-05
764,Regulatory Reporting Business Analyst,Arrayo,"New York, NY",N/A,"Experience with data enhancement / data quality projects.
Perform data mapping analysis to understand the availability and quality of data.",Posted30+ days ago,2022-05-05
765,Senior Business Analyst,CysKen,"New York, NY",Estimated $111K - $140K a year,"Client is working on SaaS web application that brings together the key functionality an entrepreneur needs to run their business: project & task tracking, money…",Posted30+ days ago,2022-05-05
766,Business Intelligence Analyst,Paul Hastings,"New York, NY 10166 (Midtown area)",Estimated $90.9K - $115K a year,"Minimum 3 years of experience working in a data analysis role;
The Business Intelligence Analyst will assist with gathering, validating, synthesizing, reporting…",Posted30+ days ago,2022-05-05
767,Senior Data Analyst,EPAM Systems,"Temporarily Remote in New York, NY 10010+1 location",N/A,Create ETL packages and scripts to extract and load data into a data warehouse using Google internal workflow engines to meet the business data needs.,Posted30+ days ago,2022-05-05
768,new,Moody's,"New York, NY 10001 (Chelsea area)",N/A,"5 + years of system/business analysis experience.
Our data, analytical solutions and insights help decision-makers identify opportunities and manage the risks…",PostedToday,2022-05-05
769,"Clinical Business Analyst, Data and Reporting - SHOW (Clinic...",NYC Health + Hospitals,"New York, NY",N/A,"Work closely with the Epic team, other data analysts within the Office of Ambulatory Care, and other H+H staff to design reporting tools and to address data…",Posted23 days ago,2022-05-05
770,Data Analyst,Havas Group,"New York, NY",N/A,"8+ years of experience in data analysis.
Be responsible for the quality and accuracy of data.
Assist in the coordination of data collection from various sources…",Posted30+ days ago,2022-05-05
771,Senior Data Analyst,Movado,"New York, NY",Estimated $94K - $119K a year,"Support data lake management to enrich data sources and develop business applications.
3+ years of data analytics experience.",Posted30+ days ago,2022-05-05
772,Business Analyst,PurEnergy,"Syracuse, NY 13219",Estimated $59.7K - $75.7K a year,"This includes collection of monthly data and reports from plants and other sources (ISO pricing, invoices) and establish a central data base for data.",Posted30+ days ago,2022-05-05
773,Senior Data Analyst,Monument Economics Group,"New York, NY 10001 (Chelsea area)",Estimated $119K - $151K a year,"Processes) and data visualization in JMP;
 Review documents/records/data and interview client personnel.
 Strong analytical skills with ability to translate…",Posted30+ days ago,2022-05-05
774,Institutional Research Analyst,Stony Brook Medicine,"Stony Brook, NY 11790",N/A,"Coordinate with other analysts to link employee data to student data, finance data and other sources to create metrics (i.e. student-faculty ratio, sections per…",Posted23 days ago,2022-05-05
775,Business Analyst,"Optimal Strategix Group, Inc.","New York, NY",Estimated $85K - $108K a year,"Experience using data to drive rigorous product strategy.
Ownership of requirements gathering, process mapping, data flows and all other business analysis…",Posted30 days ago,2022-05-05
776,"Business Analyst, Global Product Services",Meta,"New York, NY+1 location",N/A,"Experience working with SQL and building data pipelines.
Experience with data visualization tools such as Tableau.
Design, build, and maintain data pipelines.",Posted30+ days ago,2022-05-05
777,HIM Data Integrity Analyst - Incomplete Records,SUNY Upstate Medical University,"Syracuse, NY 13210 (University Hill area)",N/A,"Job Summary: The Data Integrity Analyst is responsible for quality review of scanning, analyzing inpatient and outpatient records for complete and timely…",Posted30+ days ago,2022-05-05
778,"Financial Analyst, Office of Management and Budget - Hybrid...",Columbia University,"Manhattanville, NY+1 location",N/A,"Must be detail-oriented with excellent organizational, interpersonal, written and oral skills, and have the ability to communicate effectively with all levels…",Posted21 days ago,2022-05-05
779,eCornell Sr. Business Analyst (Remote),Cornell University,"Remote in Ithaca, NY 14853",N/A,"Bachelor’s degree in business, Computer Science, or related field and 5-7 years’ relevant experience or equivalent combination of education and experience.",Posted30+ days ago,2022-05-05
780,Sr. Data and Process Analyst,Change Healthcare,"Remote in New York, NY",N/A,"Collects data to identify root cause of problems.
Develops metrics that provide data for process measurement, identifying indicators for future improvement…",Posted30+ days ago,2022-05-05
781,Business Analyst,"Optimal Strategix Group, Inc.","New York, NY",Estimated $85K - $108K a year,"Experience using data to drive rigorous product strategy.
Ownership of requirements gathering, process mapping, data flows and all other business analysis…",Posted30 days ago,2022-05-05
782,A/R Business Analyst | Hybrid NYC,HealthFirst,"Hybrid remote in New York, NY 10007",N/A,"Must be able to create and manipulate data using pivot tables, as well as perform VLOOKUP functions.
Expertise in utilizing data analysis and query tools such…",Posted30+ days ago,2022-05-05
783,Business Analyst,Centivo,"Remote in Manhattan, NY",N/A,"Proven ability to manipulate and analyze complex data sets (ie. Microsoft Excel).
2+ years of professional experience working as a product manager, business…",Posted30+ days ago,2022-05-05
784,Engineering-L2-NEW YORK-Associate-Data Analytics,Goldman Sachs,"New York, NY 10282 (Battery Park area)",N/A,Responsible for working with various enterprise data sources and inventories for acquiring any enrichment data set that will help with the required risk…,Posted30+ days ago,2022-05-05
785,Senior Business Analyst – Amazon,Revlon,"New York, NY 10004 (Financial District area)",N/A,"Minimum of 3-5 years of business analysis experience supporting CPG sales team(s).
Translate data into actionable insights.",Posted30+ days ago,2022-05-05
786,Compliance Analyst,Albany Medical Center,"Albany, NY 12208 (Whitehall area)",N/A,Candidates for this position must have demonstrated experience analyzing and interpreting highly complex data and scaling large data sets using a variety of…,Posted30+ days ago,2022-05-05
787,"Sr. Associate, Business Intelligence Analyst, Underwriting",New York Life Insurance Co,"New York, NY",N/A,"Collaborate with data stewards in other areas to coordinate data sourcing and valid usages.
Has a familiarity with data analytical tools and the creation of…",Posted13 days ago,2022-05-05
788,Financial Analyst - Program Management Office,The Raymond Corporation,"Greene, NY 13778",N/A,We are seeking an Information Analyst that will collect and analyze quantitative and qualitative data using a combination of statistical knowledge and business…,Posted30+ days ago,2022-05-05
789,Business Analyst/ Data Analyst (Database Analyst II) Clinica...,Mount Sinai,"New York, NY",N/A,Prior experience as a healthcare data analyst or business analyst working with clinical EHR (Epic Clarity) data and nomenclatures and hospital claims data and…,Posted30+ days ago,2022-05-05
790,Operations Business Analyst I/II/III (Enrollment Management)...,Excellus,"Buffalo, NY 14221",Estimated $71.7K - $90.7K a year,"Acquire data from multiple sources and systems.
Develop and implement databases, or other data collection systems, to identify, analyze, and interpret trends or…",Posted15 days ago,2022-05-05
791,Service Desk Support Analyst I,First Republic Bank,"New York, NY 10020 (Midtown area)",N/A,"Must be able to review and analyze data reports and manuals; must be computer proficient.
Leverage Level 2 and Level 3 teammates for troubleshooting and…",Posted30 days ago,2022-05-05
792,"Quantitative Business Analyst, Analytics and Decision Suppor...",YouTube,"New York, NY+1 location",N/A,"3 years of experience in working with datasets and conducting data analysis using SQL and Python.
Experience designing data models or table schema.",Posted30+ days ago,2022-05-05
793,Senior Management Analyst (Senior Business Analyst SAS&SQL)-...,Mount Sinai,"New York, NY",N/A,"Solid understanding of enterprise data warehouse, subject-matter data marts, and complex data models.
Provide statistical and data analysis support.",Posted30+ days ago,2022-05-05
794,IT Business Analyst,New York City Housing Development Corporation...,"New York, NY",N/A,"Lead the design and creation of dashboards, reports, data catalogs and other tools to enable HDC users to consume and analyze data.",Posted30+ days ago,2022-05-05
795,"Business Analyst, Global Product Services",Meta,"New York, NY+1 location",N/A,"Experience working with SQL and building data pipelines.
Experience with data visualization tools such as Tableau.
Design, build, and maintain data pipelines.",Posted30+ days ago,2022-05-05
796,Junior Financial Analyst - Commercial,Mohawk Fine Papers,"Cohoes, NY 12047",N/A,"Interpret data to support decision making.
Able to work with large amounts of data.
Perform data validation, collaborate with Director to streamline processes.",Posted22 days ago,2022-05-05
797,Senior Business Analyst,S&P Global,"New York, NY+1 location",N/A,"The ideal candidate will be a highly organized individual with proven capabilities to identify, analyze and document requirements at both a detailed and broad…",Posted30+ days ago,2022-05-05
798,Technology Business Analyst,Morgan Stanley,"New York, NY",N/A,Become a subject matter expert for banking product data by taking on data research/analysis tasks and answering questions about the data.,Posted30+ days ago,2022-05-05
799,"Analyst, Division of Strategic Operations & Analytics",NYC Careers,"New York, NY 11201 (Fort Greene area)",N/A,Support the implementation of data-driven program operations and provide technical assistance to program staff on using data-driven program management tools.,Posted9 days ago,2022-05-05
800,new,"JPMorgan Chase Bank, N.A.","New York, NY",N/A,"This will include a balance of reporting, data analysis, data visualization, optimization, data projection and storytelling.",Posted4 days ago,2022-05-05
801,Compliance and Business Analyst,Cornell University,"Ithaca, NY 14853",N/A,"Identify and implement new data schemas (tables, fields, relationship) for data warehouse.
Develop ad hoc queries and metrics and provide analysis of data…",Posted30+ days ago,2022-05-05
802,Senior Technical Business Analyst,Compas,"New York, NY 10019 (Midtown area)",Estimated $130K - $164K a year,"5-10 years business analysis and development of application requirements.
Development of requirements for system, validation, QC and data governance processes.",Posted30+ days ago,2022-05-05
803,Marketing Technology Analyst,Practising Law Institute,"Hybrid remote in New York, NY 10036",Estimated $70.3K - $89.1K a year,"3 – 5 years of relevant experience is required.
Independently extract, blend, and transform data from different sources and systems including flat files,…",Posted30+ days ago,2022-05-05
804,"Data Analyst, Merchant Health",Riskified,"Hybrid remote in New York, NY 10001",N/A,"2+ years of relevant strong analytical experience with complex data.
Master the online fraud prevention domain through hands-on analysis of live data.",Posted30+ days ago,2022-05-05
805,Senior Statistical Healthcare Data Analyst,FAIR Health Inc,"New York, NY 10036 (Midtown area)",N/A,"This person will also have a broad knowledge of medical and dental data, healthcare fee schedules and data products and an ability to apply that knowledge to…",Posted30+ days ago,2022-05-05
806,LIFE Financial Reinsurance Analyst (2022 Permanent – New Yor...,Munich Re,"New York, NY",N/A,"Formed just over 5 years ago, the Financial Reinsurance (FinRe) team has responsibility for marketing, developing, structuring, and executing financial…",Posted30+ days ago,2022-05-05
807,Functional Lead Analyst (IT Business Analyst),Nazareth College,"Rochester, NY",Estimated $81.4K - $103K a year,"3-5 years or more of progressive experience in business analysis and data stewardship and analysis.
Maintains / ensures data integrity for divisional data…",Posted9 days ago,2022-05-05
808,Sr. Data and Process Analyst,Change Healthcare,"Remote in New York, NY+1 location",N/A,"Collects data to identify root cause of problems.
Develops metrics that provide data for process measurement, identifying indicators for future improvement…",Posted30+ days ago,2022-05-05
809,Business Analyst,"Optimal Strategix Group, Inc.","New York, NY",Estimated $85K - $108K a year,"Experience using data to drive rigorous product strategy.
Ownership of requirements gathering, process mapping, data flows and all other business analysis…",Posted30 days ago,2022-05-05
810,"Research Analyst, Bureau of Mental Health",NYC Careers,"Queens, NY 11101",N/A,"Design, conduct, and interpret analysis on both administrative datasets and survey data as they relate to mental health (SPARCS psychiatric data, Vital…",Posted30+ days ago,2022-05-05
811,new,Wavemaker,"New York, NY 10007 (Financial District area)",N/A,"1 – 3 years’ of work experience in data management, data visualization and data analytics preferably in a marketing and/or media agency.",Posted1 day ago,2022-05-05
812,"Data Partnerships, Senior Analyst – Ad Tech & Media",PepsiCo,"Purchase, NY 10577",N/A,"Minimum 4 years’ data management experience (data automation, data quality, data governance, data stewardship).
Bachelor’s Degree, Masters a plus.",Posted30+ days ago,2022-05-05
813,Research Analyst,The Corcoran Group,"New York, NY",N/A,"Ability to analyze large amounts of data, identify trends, and synthesize into meaningful conclusions.
Coordinate with on-site leasing teams to track and…",Posted21 days ago,2022-05-05
814,Senior Reporting Analyst - Core Administration,Columbia University Medical Center,"New York, NY 10032 (Washington Heights area)",N/A,"Strong background in data mining and data analysis.
Responsible for data validation, and provides support for data questions and issues.",Posted30+ days ago,2022-05-05
815,"Technical Analyst, Reporting - IntelliScript",Milliman,"Albany, NY 12205",Estimated $59.8K - $75.8K a year,"By leveraging our relationships with retail pharmacy chains, PBM’s, and data clearinghouses, Milliman IntelliScript assesses pharmacy and other types of data on…",Posted30+ days ago,2022-05-05
816,Sr. P&C Business Analyst,Ebix Inc.,"New York, NY 10019 (Midtown area)",Estimated $120K - $152K a year,The senior business analyst will also be responsible for planning and facilitating user acceptance testing and managing business relationships.,Posted30+ days ago,2022-05-05
817,"Senior Analyst, Analytics & Metrics-People Analytics (Remote...",MasterCard,"Remote in Purchase, NY 10577",N/A,"O Collaborates with data engineering and visualization resources to access and manipulate data, explain data requirements, and surface findings via cutting-edge…",Posted30+ days ago,2022-05-05
818,Digital B2B Analyst,1-800-Flowers,"Jericho, NY 11753",Estimated $50.7K - $64.1K a year,"This includes creating new KPIs, dashboards, and the tools and data pipelines needed to support and improve leadership’s ability to make customer-centric…",Posted30+ days ago,2022-05-05
819,Business Analyst,Macquarie Group Limited,"Philadelphia, NY+1 location",Estimated $78.1K - $98.9K a year,"Identifying data issues and work with appropriate resources to resolve them.
The Identity and Access Management (IAM) team performs a vital role for Macquarie…",Posted30+ days ago,2022-05-05
820,"Senior Analyst, Data & Insights (Subscriber/Subscription Rep...",The New York Times,"New York, NY",N/A,"Familiarity with GCP or other big data environments.
Familiarity with GCP or other big data environments.
Closely work with Engineering to solve data issues…",Posted30+ days ago,2022-05-05
821,Senior Data Analyst - ETL Pipelining,Bloomberg,"New York, NY 10261",N/A,Design data models: Choose optimal data solutions and design flexible schemas for our data to ultimately improve the way clients interact with and analyze…,Posted30+ days ago,2022-05-05
822,new,"Arrow Electronics, Inc.","Remote in Melville, NY 11747",N/A,Typically requires 5-7 years of related experience with a 4-year degree; or 3 years and an advanced degree; or equivalent work experience.,Posted1 day ago,2022-05-05
823,IT Business Analyst,Environmental Defense Fund,"New York, NY 10003 (Flatiron area)",Estimated $90.5K - $115K a year,"The IT Business Analyst will be responsible for acting as a liaison between EDF's business users and technologists.
Participate in solution design sessions.",Posted30+ days ago,2022-05-05
824,Data Quality Analyst Senior,M&T Bank,"Hybrid remote in Buffalo, NY",N/A,"You will perform data profiling, data discovery recognizing trends and statistical anomalies in the data.
Bachelor’s degree and a minimum of 5 years’ relevant…",Posted30+ days ago,2022-05-05
825,new,Citi,"New York, NY",N/A,"Develop analytics to support such efforts including data infrastructure, visualization and data manipulation tools.
6-10 years experience in financial services.",Posted1 day ago,2022-05-05
826,Senior IT Business Analyst,LSEG (London Stock Exchange Group),"New York, NY",Estimated $99K - $125K a year,Outstanding written and oral communications as well as interpersonal skills; ability to explain technical detail to business facing stakeholders and business…,Posted30+ days ago,2022-05-05
827,"Senior Data Reporting Analyst, EDI & Reporting",Versant Health,"Remote in Albany, NY",Estimated $91.6K - $116K a year,Creation of reconciliation controls and reporting to ensure data submissions align with core system counts as well as responses from states and clients for file…,Posted22 days ago,2022-05-05
828,BUSINESS INTELLIGENCE ANALYST-EXECUTIVE DASHBOARD ANALYTICS...,Montefiore Medical Center,"Yonkers, NY 10703",N/A,"Advanced proficiency in data analytics.
These projects include data feeds, data marts, reports, and dashboards that support Montefiore strategic goals.",Posted30+ days ago,2022-05-05
829,Third Party Risk Management (TRPM) Gateway Center of Excelle...,Deloitte,"Jericho, NY 11753+2 locations",N/A,"Experience working on data analytics projects that included data mining, query development, data quality assessments, and/or statistical analysis is a plus.",Posted30+ days ago,2022-05-05
830,Data Analyst I / Data Support Spec. / HYBRID,Highland Hospital,"Hybrid remote in Rochester, NY",N/A,"Submits clinical data as requested to support quality, outreach, risk, or other value-based care initiatives.
Collaborates with physicians and practice teams to…",Posted30+ days ago,2022-05-05
831,Analyst,January Digital,"New York, NY 11208 (East New York area)",Estimated $55.2K - $69.8K a year,"Identify the appropriate data sets and approach for a particular business challenge.
Become a subject matter expert on how data can be applied to problem…",Posted30+ days ago,2022-05-05
832,"Financial Analyst (Ithaca, NY)",Tompkins Financial Corporation,"Ithaca, NY 14850",N/A,This position will be the department liaison with the Enterprise Data Management (EDM) team; Taking ownership of all financial data stored in the data warehouse…,Posted30+ days ago,2022-05-05
833,"Senior Analyst, Online Business Analytics (Remote)",Home Depot / THD,"Remote in New York, NY 10001",N/A,"20% - Analyze web analytics data as well as other offline data to evaluate site performance.
Prior experience with data visualization platform (Tableau).",Posted23 days ago,2022-05-05
834,Business Data Analytics,LRNA Shared Services,"New York, NY 10018 (Clinton area)",N/A,"Maintain data integrity within MAP monitoring scope such as:
Motivated and process-oriented individual with high attention to detail.",Posted30+ days ago,2022-05-05
835,new,Ankura,"New York, NY",Estimated $75K - $95K a year,"Utilize knowledge of databases and programming languages to analyze and interpret data, to include historical financial, operational, and transactional data and…",Posted7 days ago,2022-05-05
836,Senior Business Analyst,Intone Networks,"New York, NY",Estimated $106K - $135K a year,"Ability to draft and organize project documentation - General understanding of data integrations between systems and information flow - Proficiency in charts,…",Posted30+ days ago,2022-05-05
837,Cybersecurity Analyst II,Xandr,"New York, NY",Estimated $117K - $148K a year,"Validate log sources and indexed data, search through indexed data to optimize search criteria.
Assess applications and the associated data flow for risk to…",Posted30+ days ago,2022-05-05
838,E-commerce Business Analyst,Viseo,"New York, NY",Estimated $95.3K - $121K a year,"Responsible for integrating new vendors in our PIM (API connectivity or template built): the templates or connectivity is ensured by our vendor, but data…",Posted30+ days ago,2022-05-05
839,"Research Analyst, Bureau of Mental Health",NYC Careers,"Queens, NY 11101",N/A,"Design, conduct, and interpret analysis on both administrative datasets and survey data as they relate to mental health (SPARCS psychiatric data, Vital…",Posted30+ days ago,2022-05-05
840,new,Wavemaker,"New York, NY 10007 (Financial District area)",N/A,"1 – 3 years’ of work experience in data management, data visualization and data analytics preferably in a marketing and/or media agency.",Posted1 day ago,2022-05-05
841,Research Analyst,The Corcoran Group,"New York, NY",N/A,"Ability to analyze large amounts of data, identify trends, and synthesize into meaningful conclusions.
Coordinate with on-site leasing teams to track and…",Posted21 days ago,2022-05-05
842,Sr. Technical Business Analyst,AT&T,"New York, NY",N/A,"Monitor infrastructure usage and update data models on a regular basis.
Must have strong knowledge in modern data center hardware and operations.",Posted30+ days ago,2022-05-05
843,Senior Reporting Analyst - Core Administration,Columbia University Medical Center,"New York, NY 10032 (Washington Heights area)",N/A,"Strong background in data mining and data analysis.
Responsible for data validation, and provides support for data questions and issues.",Posted30+ days ago,2022-05-05
844,"Technical Analyst, Reporting - IntelliScript",Milliman,"Albany, NY 12205",Estimated $59.8K - $75.8K a year,"By leveraging our relationships with retail pharmacy chains, PBM’s, and data clearinghouses, Milliman IntelliScript assesses pharmacy and other types of data on…",Posted30+ days ago,2022-05-05
845,Sr. P&C Business Analyst,Ebix Inc.,"New York, NY 10019 (Midtown area)",Estimated $120K - $152K a year,The senior business analyst will also be responsible for planning and facilitating user acceptance testing and managing business relationships.,Posted30+ days ago,2022-05-05
846,"Senior Analyst, Analytics & Metrics-People Analytics (Remote...",MasterCard,"Remote in Purchase, NY 10577",N/A,"O Collaborates with data engineering and visualization resources to access and manipulate data, explain data requirements, and surface findings via cutting-edge…",Posted30+ days ago,2022-05-05
847,Business Analyst IV - Remote,Centene Corporation,"Remote in New York, NY",N/A,"6+ years of business process or data analysis preferably in healthcare or 5+ years of HEDIS analysis.
Lead the support of business initiatives through data…",Posted30+ days ago,2022-05-05
